ticks, muscleMass, averageAnabolic, averageCatabolic 
504,3185.3378915825815,131.45269996415215,54.48188148190008 
505,3189.691756721049,126.31163072921446,50.48714251412773 
506,3194.383940478918,151.4807350045859,71.01450058234518 
507,3198.9970919578914,146.08488803490366,66.05241641852413 
508,3203.52584589422,140.7916590382199,61.19779556445537 
509,3207.9658174557085,135.55446838239433,56.459307910331496 
510,3212.315061669263,130.3746786460337,51.96838933644422 
511,3216.9475382225837,150.40689225940693,68.61625201808701 
512,3221.494655538643,145.05304071431206,63.716826844149146 
513,3225.9315683158434,139.7779167459322,58.925181268055994 
514,3230.2706284434043,134.5586789345245,54.32682464709015 
515,3234.527972144229,129.39678139333418,50.42769206952024 
516,3239.0811517976454,151.62637463250184,69.04020847056934 
517,3243.5300669376466,146.28760041333345,64.13798333100554 
518,3247.889593022638,141.00693445876368,59.34202646671525 
519,3252.163032661646,135.7815771974894,54.66919779033028 
520,3256.356622945609,130.61300743196708,50.66844081020138 
521,3260.8786850679744,154.15689265442902,70.1232897758227 
522,3265.3252599950806,148.74070690022748,65.19859568019909 
523,3269.6908535265243,143.4411314020187,60.38098683649237 
524,3273.9708605433893,138.1965026511564,55.679360252238396 
525,3278.1665293281762,133.0080874252504,51.344432860042176 
526,3282.690099121454,155.61405128056313,70.34717870681534 
527,3287.129803559212,150.25342267047958,65.42467494508242 
528,3291.481110675226,144.9462094665397,60.608214914648904 
529,3295.734977810348,139.69329626964787,55.96261001926988 
530,3299.901644282825,134.49601923554422,51.721186557757505 
531,3304.3792652286434,157.50453615397726,71.1280223201119 
532,3308.786760711177,152.1246401304552,66.19193698506497 
533,3313.111809423121,146.80485189682602,61.35972487012304 
534,3317.327742439564,141.53864135105056,56.64139965996242 
535,3321.435298557056,136.32745872296462,52.07156552071478 
536,3325.8364468889054,157.90568440778216,70.38158838364981 
537,3330.1604029760283,152.5064402709511,65.46924084334385 
538,3334.3838709431034,147.1892099429905,60.66152603759743 
539,3338.509420258778,141.92545470919018,55.98195351378589 
540,3342.5342142070795,136.71657963794715,51.61638819985306 
541,3346.8199966592906,157.24095431111795,69.09338926056189 
542,3351.0315118611034,151.88034360603945,64.23125649265012 
543,3355.1515625866596,146.57662030804704,59.50006271872189 
544,3359.175313371185,141.32630869641986,54.94924787550707 
545,3363.1161058753382,136.13078418401147,50.80379172359004 
546,3367.2986603405557,156.0504778966828,67.65801428916923 
547,3371.3980139264986,150.7109928153417,62.816086099788876 
548,3375.4008209586677,145.42478690563314,58.08664149008442 
549,3379.307924349782,140.19217021076025,53.5112429346523 
550,3383.146610468849,135.01462408322638,49.81952301644904 
551,3387.2765537503515,157.64423393685254,69.15801424857308 
552,3391.3084527690216,152.26778104733242,64.30124974937299 
553,3395.2674300490485,146.97293638142364,59.59281356840529 
554,3399.1520782262955,141.73146309254633,55.09257287625668 
555,3402.9548757701514,136.5446996559909,51.32182848748444 
556,3407.0793134255023,160.267992349142,71.72871547257384 
557,3411.1333086742898,154.89668995664252,66.8060583734259 
558,3415.102183184392,149.5817817057977,61.99219358283026 
559,3418.995673977018,144.31949225784288,57.3162760113166 
560,3422.813373944216,139.11110702051076,52.963393248112084 
561,3426.9082769357833,160.74050487037712,71.73707006799665 
562,3430.9270422496024,155.3229491276037,66.81875780714705 
563,3434.8498541382564,150.00886204040543,62.0038190983364 
564,3438.6936018564907,144.74742935409373,57.30156729670078 
565,3442.4584688625937,139.5398513190221,52.7286408486104 
566,3446.493682823326,160.87543137490883,71.17266190459975 
567,3450.4277124376595,155.46446562544568,66.27183557583726 
568,3454.262628502541,150.15514329741364,61.47501735827104 
569,3458.0239833459823,144.89834182809693,56.791482853951784 
570,3461.7002171128847,139.69526360317485,52.348752483220586 
571,3465.636882347402,160.5366148259085,70.50399176667922 
572,3469.5088243310715,155.1461686124597,65.62395184267648 
573,3473.300322686576,149.84665124325136,60.84778182040781 
574,3477.0026808332614,144.5996232435664,56.221033670274124 
575,3480.604989883664,139.40630326143014,52.14147213692469 
576,3484.42083493311,159.1591673137714,69.52870610767914 
577,3488.1481688642516,153.7740187310926,64.67539449295379 
578,3491.7838209401853,148.49301926034818,59.92702128486873 
579,3495.3297910364904,143.26477432356344,55.33396646745211 
580,3498.8037390310355,138.09050353615925,51.637876425153486 
581,3502.5494408773498,160.36681033740103,71.86533703068065 
582,3506.2013811550337,154.9416775969275,66.96816448381469 
583,3509.74963046915,149.65512632970467,62.173331826916936 
584,3513.2032617848768,144.42099785946291,57.49529730767029 
585,3516.5934934677266,139.24041741109372,53.215505840204656 
586,3520.243959370553,161.26653166871827,71.7559001586261 
587,3523.837439040241,155.87304036167976,66.85818686582407 
588,3527.36763801567,150.58211997613242,62.06299804851304 
589,3530.831175216741,145.34314068951613,57.394898160515815 
590,3534.2282700006417,140.15738754517625,53.03017479183174 
591,3537.8871741435146,163.3082084980391,73.06667013732032 
592,3541.4808595311315,157.86263487599498,68.15240228785599 
593,3545.0014189831677,152.5517796332458,63.34567096368004 
594,3548.4273365758163,147.29826738691438,58.66006165404524 
595,3551.7382297614226,142.09747521996408,54.16035334554118 
596,3555.2472930475083,162.28144296259816,72.02111441076137 
597,3558.6832207995335,156.86651853910033,67.13615818089221 
598,3562.0429742304373,151.57157232860754,62.358048822095164 
599,3565.3002657421557,146.3315137111802,57.70182848646906 
600,3568.484319699075,141.14420401092192,53.24181343437911 
601,3571.8919960683816,162.69615522937778,71.79714202835068 
602,3575.236380564306,157.20113335261487,66.91354898412902 
603,3578.5119031795407,151.88250252919195,62.15105882439213 
604,3581.710547896016,146.64385612986933,57.54843867881729 
605,3584.8301981166974,141.458020807903,53.23359042435778 
606,3588.1375374819763,162.00103460434534,71.97159277257903 
607,3591.377750792053,156.50708735438127,67.09169760575841 
608,3594.561091692376,151.21466046919176,62.31766334680879 
609,3597.68546722201,145.9883796083447,57.6941789175495 
610,3600.7548901594946,140.8150199301322,53.521390414835835 
611,3604.0619347011993,163.24894334644142,73.01127958892774 
612,3607.283569075229,157.87296320632396,68.10824222128498 
613,3610.420000764537,152.5828827014082,63.30600261836186 
614,3613.4782364564235,147.34700326147436,58.61367194041869 
615,3616.4668984597974,142.16350103331007,54.068381434875384 
616,3619.6845151416137,165.9623098702511,75.14578748531439 
617,3622.8487038086955,160.4597283129144,70.20141042374954 
618,3625.931382594626,155.12533063530591,65.3557228667699 
619,3628.92711679198,149.8691701368734,60.61766241500352 
620,3631.829435934681,144.66480597453474,55.99337193052255 
621,3634.9412547175402,166.12168958535386,75.033189431732 
622,3638.006371906557,160.68509179351992,70.09454575381308 
623,3641.012248532638,155.36946207414638,65.25435689215017 
624,3643.940590407011,150.115243432958,60.5216244086093 
625,3646.79248708568,144.91280775648804,55.91967249232356 
626,3649.842299598202,166.78979064842395,75.73058782076548 
627,3652.8304066639244,161.23326353546182,70.78057778225163 
628,3655.761651048494,155.88550785717067,65.92862692660374 
629,3658.6401790389896,150.6308713613121,61.1834119232397 
630,3661.4640139487838,145.42799115156885,56.58021466045842 
631,3664.501132806351,167.18308782643152,77.49412757737757 
632,3667.49135469106,161.64314476842569,72.51654700337413 
633,3670.3808501357807,156.33099330182174,67.63475839388349 
634,3673.1993244414366,151.07686820516017,62.85730259142592 
635,3675.9656971477566,145.87406875286945,58.2099413710224 
636,3678.918740717143,167.17465901403963,77.73240774210568 
637,3681.826888670252,161.64032150502254,72.75065481405056 
638,3684.669144709017,156.32508137238085,67.86496648609425 
639,3687.46161501346,151.0737848003027,63.083723012007354 
640,3690.18915894825,145.87378028967797,58.41288394883615 
641,3693.073783711291,166.96669881301392,77.92773278365055 
642,3695.8969684410004,161.48978781870946,72.94284950279571 
643,3698.648595625776,156.17046837061437,68.05426305816063 
644,3701.3384205531843,150.92444844832025,63.2700188157641 
645,3703.9638149444536,145.72967685234389,58.59597187632681 
646,3706.745743185023,165.65074629659605,76.910017485098 
647,3709.459683401168,160.1215787758342,71.95187044042078 
648,3712.0842150903522,154.81410779060562,67.09034286140337 
649,3714.663013774932,149.5847608506107,62.3337044180732 
650,3717.1832459526445,144.40688644132084,57.70727223164764 
651,3719.871644647736,167.8462165944716,78.7663270914255 
652,3722.4792695015735,162.25706755207398,73.77092158158185 
653,3725.032544277749,156.9145733532582,68.87198152606811 
654,3727.5416536733815,151.66854997160846,64.08309084149705 
655,3729.986369051152,146.4735132355688,59.448953837858014 
656,3732.5456404359434,165.63445059663553,77.35909337751065 
657,3735.065462430977,160.1147153390087,72.40001243706946 
658,3737.5289716710977,154.77765530158734,67.53673513021619 
659,3739.945624320276,149.5539234953673,62.78290011591497 
660,3742.3172568987325,144.3829750612557,58.1698820919083 
661,3744.8505513318355,167.18640098433235,78.10049532430828 
662,3747.348536841465,161.75293932677445,73.12359414444562 
663,3749.7816451378158,156.46427893571996,68.24302362932484 
664,3752.162097356066,151.22958403642977,63.466658319783726 
665,3754.49894609817,146.04574366460986,58.8001130703083 
666,3756.975824869021,164.77886561639545,76.03783484440768 
667,3759.4157135245255,159.35118915414085,71.10960116478647 
668,3761.8155634052423,154.07633202846125,66.27833885367973 
669,3764.172943941375,148.8670643031256,61.55554995829713 
670,3766.4760105758264,143.70917935040129,56.97386468984937 
671,3768.9131873208657,164.98172262193867,75.83600326943261 
672,3771.283718962033,159.57337149625985,70.91332810422043 
673,3773.5847859634973,154.3060134313881,66.08882543889224 
674,3775.8173787570317,149.09799382037724,61.400393740937076 
675,3777.972256934061,143.94132922787654,57.07922837547125 
676,3780.2823519782683,166.88826131702675,77.60123686006213 
677,3782.5502874792205,161.40010291740478,72.64425281958157 
678,3784.7792254690835,156.091614886967,67.7842211093205 
679,3786.9679096703853,150.86923476511706,63.02915142540798 
680,3789.1167709797746,145.69782161594344,58.47651096153491 
681,3791.4312850009546,167.65289853181085,79.81662286687131 
682,3793.710316465569,162.12601727198847,74.82481068008046 
683,3795.9513830882615,156.83727688515165,69.92768790611264 
684,3798.1372024797147,151.61088709450019,65.1353421912337 
685,3800.2617519071327,146.4352387344598,60.54033950726577 
686,3802.5268231899636,167.60256722173898,79.96595439333728 
687,3804.7457418956496,162.10125359311212,74.97193798489819 
688,3806.9005158847144,156.78848940367848,70.07248518048283 
689,3808.9746547141094,151.56383303953785,65.27544582240685 
690,3810.992008919258,146.39158676383,60.58962289577152 
691,3813.1169394763783,166.24589792633907,78.9033426078755 
692,3815.1941612641854,160.7278683261843,73.93465101969481 
693,3817.2369636492267,155.42892244151926,69.06094224262873 
694,3819.2444539395,150.22172445354693,64.30165313003658 
695,3821.215836440563,145.06557733900226,59.70091442273849 
696,3823.3241597163683,166.340912480868,78.7122108873238 
697,3825.3758672097592,160.9575356707052,73.74709597880504 
698,3827.3904348593637,155.69556688779747,68.87990829785615 
699,3829.37049888136,150.48847438366457,64.1302814063823 
700,3831.295705729037,145.33210314519414,59.53272434517069 
701,3833.334447887206,165.27504712683125,77.7049181215977 
702,3835.339574536332,159.8262422404758,72.7625969546718 
703,3837.3083439857196,154.55032449964074,67.91500062506965 
704,3839.1829887963027,149.3570854065599,63.18091401539691 
705,3840.954707118611,144.21483718614866,58.76729236836198 
706,3842.839817058207,166.23835656379035,79.8298200800776 
707,3844.6961261886026,160.78715777165894,74.84965256487524 
708,3846.5219758478042,155.51649331251642,69.9629083179782 
709,3848.2937852866908,150.3164173211316,65.17781622589077 
710,3850.0153300744455,145.16708001387207,60.530445209754774 
711,3851.854980222505,167.06405474741325,81.03720091406946 
712,3853.6512817194243,161.62372095859828,76.03380135803995 
713,3855.412745858027,156.345850821475,71.12222432247314 
714,3857.1318022128457,151.13984542409932,66.3108242957313 
715,3858.8196178749304,145.98430784086236,61.611750385433545 
716,3860.6045742549118,166.05454386377394,80.87802053951111 
717,3862.3656313080287,160.56495690412584,75.88493383771598 
718,3864.099478248828,155.27717668778197,70.984808451526 
719,3865.77723301455,150.0787039200149,66.18686544904624 
720,3867.4006361430297,144.93615976926026,61.605634623071445 
721,3869.140071478999,166.4835154720477,81.67571888211091 
722,3870.844654731169,161.01640832819854,76.66170308536202 
723,3872.5229609796856,155.7507988735639,71.73954011560457 
724,3874.15604466713,150.55394209940798,66.9168849647388 
725,3875.759135951518,145.40767483728476,62.19921819858851 
726,3877.4512190279356,166.8061079332345,81.93643616290329 
727,3879.101312593678,161.2879489164063,76.91910929506757 
728,3880.725188575573,156.01945400194109,71.99412577180355 
729,3882.3190484588285,150.82206119167168,67.16908426542999 
730,3883.8688027652224,145.67530843048155,62.449258738931796 
731,3885.5357369822054,167.74495902023884,83.05738752742248 
732,3887.178471602352,162.18376914595325,78.01883937015783 
733,3888.783057292812,156.90819108820196,73.07107521335924 
734,3890.342095398929,151.70428122585446,68.22152530522162 
735,3891.869554106824,146.55059493900802,63.475465622425794 
736,3893.491403605354,167.27885550716854,83.08851256787453 
737,3895.0903451072795,161.6045289770662,78.05310150706337 
738,3896.665571581662,156.2712449090582,73.10886335591442 
739,3898.2159027897624,151.0725079837382,68.26314984885943 
740,3899.7400360488946,145.92647817256153,63.52110568681503 
741,3901.3566580265674,166.5428896435252,82.62206197686355 
742,3902.9110385109034,161.01496026633959,77.59735474726 
743,3904.4029164091385,155.7386573296615,72.66451628639219 
744,3905.8670870419146,150.5500491190553,67.8307372332725 
745,3907.2684924582168,145.41196553055644,63.101088123164644 
746,3908.7406743508204,167.92673324566925,83.03619513167895 
747,3910.185738227982,162.4676952457942,77.99873382457395 
748,3911.5959967744507,157.19581226351315,73.05246702381442 
749,3912.9682899252516,151.9946264317293,68.20490680210077 
750,3914.304994581014,146.84348553300683,63.46121932190829 
751,3915.722444467813,167.24010001788594,82.50858817010787 
752,3917.105436506691,161.72938907880655,77.48570695458466 
753,3918.444950566669,156.44448045755888,72.55423704238845 
754,3919.762885797006,151.25145391970702,67.72157739938942 
755,3921.058213756943,146.10907903706334,62.99293501802112 
756,3922.440454832696,168.20748986757155,82.97113294116664 
757,3923.788907893172,162.71027972320485,77.93761594394006 
758,3925.0739413473752,157.4199624638249,72.99520044296709 
759,3926.3178446538213,152.21676772610934,68.15146273534663 
760,3927.5118088542686,147.06600934783654,63.41166238393772 
761,3928.7842751345547,168.0925878675117,82.8221514577599 
762,3930.037417162134,162.66413717457627,77.79217451828958 
763,3931.2604502003496,157.40999492099536,72.85293439130369 
764,3932.4511146309837,152.21116666582225,68.01201700214233 
765,3933.5904911330226,147.0622592259834,63.27479143822969 
766,3934.768036861656,168.64237472703968,83.2860355944316 
767,3935.925663114793,163.1016658341935,78.24718297319734 
768,3937.0666683964723,157.8127943372208,73.29910750729924 
769,3938.1812881267188,152.61132105852758,68.4492221294259 
770,3939.2572897219793,147.45971774239266,63.70272204691155 
771,3940.361043486198,167.10067078551782,80.62105836428873 
772,3941.4497331364905,161.69891738008855,75.6324152836865 
773,3942.5035002284403,156.43372712794996,70.73648010538281 
774,3943.527813916432,151.24630834615564,65.94099730093488 
775,3944.5270134095863,146.10890219656181,61.25282382181287 
776,3945.5992700806114,168.73414200268357,82.66063122349108 
777,3946.6562068314943,163.14773236659406,77.63653988593984 
778,3947.6930613470813,157.82703019492112,72.70386416966123 
779,3948.6993675223152,152.62804427559854,67.86979441842374 
780,3949.6885458358215,147.47889558252754,63.139504379810205 
781,3950.745927500062,168.80646821883457,83.31464037510449 
782,3951.778713375495,163.27165959143528,78.28154074853784 
783,3952.783750399985,157.97801219017762,73.33876701603845 
784,3953.731017255671,152.77927078999983,68.49370269515876 
785,3954.6303400481734,147.6302524567275,63.7515752319916 
786,3955.583830655757,168.15607338410683,83.76439166876766 
787,3956.523755894618,162.6899315933241,78.72643851648014 
788,3957.4497894359474,157.42592865279872,73.77744929861011 
789,3958.3613441343327,152.2336226337893,68.92523827520812 
790,3959.24541328143,147.09102504233323,64.17520453514737 
791,3960.177779934231,166.56478198106458,82.49287952294996 
792,3961.0694163718504,161.13822837463226,77.47915490674922 
793,3961.9031057909465,155.8988287381473,72.55552757767367 
794,3962.7047826544226,150.72167609000113,67.73000070114067 
795,3963.488321339538,145.59459175072107,63.00804527679955 
796,3964.3118342469425,166.01802563125435,82.03611862252046 
797,3965.110383748884,160.52391874081317,77.03448586575736 
798,3965.885240833897,155.2795716101422,72.12347428473836 
799,3966.634789591793,150.10878482610167,67.31082505739903 
800,3967.36503671375,144.9882001124935,62.602043293479156 
801,3968.143114469186,165.02479957068115,80.33902451002184 
802,3968.908805452502,159.62869514891662,75.3694186603876 
803,3969.649670288291,154.3854966836115,70.49148737477833 
804,3970.3715885057773,149.22275367830318,65.71360320326711 
805,3971.080336399091,144.11144296996773,61.04149522053265 
806,3971.81786101587,164.12410085245614,79.15215715293442 
807,3972.528397839783,158.69753749946543,74.20921037360529 
808,3973.208802065827,153.4503547602232,69.35949488271227 
809,3973.8676496204585,148.29882247459273,64.61104459348877 
810,3974.514421366725,143.19819803212656,59.970520502825416 
811,3975.2085749228404,166.79498909978113,81.35167421395897 
812,3975.893520902631,161.2748479788832,76.36669072617994 
813,3976.568195687344,156.0195976179486,71.47342305971551 
814,3977.2164892752758,150.8446784776886,66.67943072748734 
815,3977.8512459572094,145.7196759123209,62.00391871044636 
816,3978.5292048081483,166.83379596058134,81.5812115371909 
817,3979.1833230656507,161.3916458607209,76.58931844069117 
818,3979.8210599203767,156.15250299243837,71.68873489199657 
819,3980.448334061989,150.9772253323652,66.88725849615781 
820,3981.057132550638,145.85189970966584,62.190344519233335 
821,3981.6850185530643,167.01187575556443,81.76811778500227 
822,3982.2691545290418,161.49012627552517,76.770918800603 
823,3982.8361780853957,156.2460486981917,71.8652116868451 
824,3983.3936181676163,151.06950816285064,67.05866319069528 
825,3983.941106119884,145.94396369421773,62.35658693717714 
826,3984.526526922948,165.61640677256898,81.31811489238054 
827,3985.102396491987,160.1251215468572,76.33469068412461 
828,3985.668639554337,154.90609850605296,71.44190350169904 
829,3986.2251564180765,149.7443566380308,66.64784693012578 
830,3986.7623040102167,144.63282577439244,61.958110991107965 
831,3987.3221668526385,165.2018527409809,80.40381919937866 
832,3987.874087071463,159.80412645811995,75.43481025442861 
833,3988.4174588854776,154.5949509747717,70.55845050305665 
834,3988.93407360761,149.43662227694105,65.78239525749517 
835,3989.4219707111993,144.32853007551486,61.11199930120624 
836,3989.9282249175512,166.25644608440368,80.61902026970999 
837,3990.4248924684307,160.84298188585709,75.64323906975969 
838,3990.896306602162,155.61576159091143,70.75878152996337 
839,3991.3598073596904,150.44775486067763,65.97390507859278 
840,3991.815064192007,145.3297015636666,61.29430879908596 
841,3992.292339822028,164.91990443474023,79.59584436068397 
842,3992.750014180735,159.58137130828334,74.64326263079005 
843,3993.1831095709235,154.3698621773684,69.78351573400016 
844,3993.6063934342983,149.2155154017697,65.02457853820961 
845,3994.021833547079,144.11136587401919,60.37195325249621 
846,3994.455857164151,168.640600882643,82.6191497815543 
847,3994.841938911533,163.16015410621154,77.6041918166704 
848,3995.220432768238,157.88677912861993,72.68035659529527 
849,3995.592450350721,152.69803422221247,67.8549610524935 
850,3995.957973949134,147.5588352077388,63.14304886242415 
851,3996.3472995152138,169.8584130648158,84.69085851405328 
852,3996.7318241280946,164.22278876350956,79.64048695224055 
853,3997.1107413530935,158.87074792022915,74.67948843134207 
854,3997.4836958740975,153.66510055868034,69.81509717006026 
855,3997.850559664987,148.51725388352332,65.06185875892685 
856,3998.241051922673,170.44043774482614,85.97728219221574 
857,3998.6094387152557,164.7618477162409,80.90401096000417 
858,3998.9707890945006,159.41923013115291,75.91936777174527 
859,3999.32652801877,154.21408192268126,71.03032524510385 
860,3999.658821614405,149.0608298550172,66.24180604983488 
861,4000.0068063218278,170.0113967733199,86.6967888290162 
862,4000.35299221644,164.38694359346928,81.61118545300235 
863,4000.695268330736,159.08836731490908,76.61312403418253 
864,4001.0328054419306,153.88968344335606,71.709878268379 
865,4001.365107745556,148.74034827623473,66.90641937908124 
866,4001.700214254745,168.20555111344757,85.29654343829903 
867,4002.0139839174053,162.6491517344781,80.23746533982636 
868,4002.3189598559356,157.37450997792538,75.26746149982941 
869,4002.619067696284,152.19238379694974,70.39355007738504 
870,4002.9141513788245,147.06000163574032,65.62067743367064 
871,4003.2251861685954,166.58370191707579,83.19585371716663 
872,4003.5168555514683,161.21926028987653,78.17275038603998 
873,4003.7819416486673,155.9995745791615,73.23995137804695 
874,4004.0325302347146,150.8308596605288,68.40489957404871 
875,4004.2702832748064,145.71189647241076,63.67278810897442 
876,4004.5240658660437,169.09147606031118,85.63619406154858 
877,4004.75888167948,163.50625492775475,80.57003375622205 
878,4004.987423179244,158.23348238176595,75.59286800572816 
879,4005.212611398368,153.0441534817542,70.71127828259024 
880,4005.4341935368193,147.90414048760462,65.93014042898024 
881,4005.667230230925,168.5083799437085,85.21191613389742 
882,4005.8976653911827,163.03643419351684,80.15315749030412 
883,4006.120188938317,157.7936398309707,75.18325013802233 
884,4006.3173241551876,152.60871521875163,70.30904216641964 
885,4006.500786369355,147.47311253574222,65.53550872266071 
886,4006.698202195489,171.34390971192963,89.11131534685995 
887,4006.8928373677127,165.67895905522408,83.98366260696702 
888,4007.0845683267626,160.36233096079198,78.9425902496478 
889,4007.2733491973654,155.14979335916368,73.99468429055683 
890,4007.4590815242054,149.98979955757687,69.14455647250051 
891,4007.656341774226,171.50103907030135,89.9929717719765 
892,4007.851757980652,165.8585619761144,84.84837855003151 
893,4008.0447747551143,160.517061169107,79.78997566060488 
894,4008.2350817311626,155.3053398859338,74.8242099917638 
895,4008.42246913648,150.1436040547443,69.95563603245911 
896,4008.621642540422,170.9332083273695,91.04312464666357 
897,4008.8176492047737,165.27021797323567,85.88319253711407 
898,4009.0107129927737,159.92567427028183,80.80823090771521 
899,4009.2009161221863,154.71997037783666,75.82482236874311 
900,4009.388200293637,149.5643954801694,70.93755384142203 
901,4009.5872458008325,170.3216026245297,91.33367793800436 
902,4009.784125423787,164.64318311473673,86.16858593945729 
903,4009.9783907059054,159.2990495474957,81.08893704304565 
904,4010.1698607805997,154.08874039378458,76.10082949223167 
905,4010.3583963809447,148.93912074203297,71.20866544843713 
906,4010.545120755004,168.47747704240115,89.7554298405307 
907,4010.721411618497,162.95613599080127,84.61839756044394 
908,4010.8951284686805,157.7059121132348,79.56730472534986 
909,4011.066274797033,152.52244704519532,74.60866791978806 
910,4011.2347468718185,147.38845357349885,69.7471199475198 
911,4011.4073176139964,168.61996065633426,89.60879765169862 
912,4011.565082217981,163.08337135709775,84.47518687404684 
913,4011.720319471805,157.82248882065983,79.42736803360985 
914,4011.8731609525294,152.63716090125143,74.47208512985036 
915,4012.0052896179136,147.50221580118452,69.61405240824205 
916,4012.1134050103906,168.0930103158853,88.53936397265252 
917,4012.2111555890006,162.59676454600464,83.42212491486761 
918,4012.3076380770485,157.32262479759402,78.39205837055115 
919,4012.4026827367584,152.14297086731466,73.45570545046893 
920,4012.496217233046,147.01287873666706,68.61769172099363 
921,4012.5950489330035,169.44779140856429,89.70821765971574 
922,4012.6926236466916,163.89255725170491,84.57192627121536 
923,4012.788951189017,158.59174403983903,79.52129692929581 
924,4012.883963509949,153.3969962963234,74.56319569430462 
925,4012.977578691715,148.254831884682,69.70234565396554 
926,4013.078372357183,169.8730623972787,90.01751539301982 
927,4013.176870547168,164.35487093831563,84.87301944405952 
928,4013.273745843784,159.07764249361233,79.81473335023475 
929,4013.369152927543,153.88134788848154,74.84900390522392 
930,4013.4630965426336,148.73463532898703,69.98035772780074 
931,4013.552828524823,169.2969466383596,89.2632538748621 
932,4013.6315951080906,163.7657858228714,84.1337917919748 
933,4013.7091889325784,158.46126778044723,79.09012300999132 
934,4013.7856034295646,153.26922679953927,74.13920421849261 
935,4013.8608182221483,148.1285285709266,69.2858522185594 
936,4013.9412117564502,169.7291407746796,90.09307779827216 
937,4014.0204712920745,164.2052194892496,84.94971939539978 
938,4014.0986141449876,158.9415012014232,79.8922139386493 
939,4014.175601207399,153.74774608932103,74.9268274685059 
940,4014.251392010724,148.60310097448863,70.05815111734 
941,4014.3301516269566,170.60311419365502,91.83683755649663 
942,4014.389674392584,164.991024786259,86.66471943112943 
943,4014.4483868825905,159.68047184560533,81.57731103685542 
944,4014.5062932400197,154.4794321101631,76.58085116939172 
945,4014.563375363958,149.32742834957506,71.67980679356049 
946,4014.612163286239,171.75172706200195,93.77281377896603 
947,4014.6518882486225,166.11159125461654,88.56952655102624 
948,4014.691249614066,160.7587410713731,83.44984867658424 
949,4014.7301481458376,155.5425014396135,78.41982394325194 
950,4014.7685382785407,150.38027317719255,73.48378853538586 
951,4014.801260700903,170.03585848850253,93.5001815913221 
952,4014.8210501684835,164.429299248907,88.3054597876374 
953,4014.8405635876643,159.12785777934684,83.19331269718805 
954,4014.859827908333,153.92966030024178,78.17033121858412 
955,4014.878844944309,148.7826454669484,73.24121777650397 
956,4014.898930138792,167.9963877007897,90.96732302800913 
957,4014.918525514719,162.57600013684151,85.81051184396978 
958,4014.9378633848723,157.33476898109467,80.73879918998001 
959,4014.9569890901903,152.15542990538665,75.75856644124264 
960,4014.97589352238,147.02601720163787,70.8743850284277 
961,4014.995515125847,168.01001673813437,90.84551790960346 
962,4015.0,162.50718733641273,85.69127025834835 
963,4015.0,157.25179685726903,80.62191172019605 
964,4015.0,152.0740274459577,75.64385376072288 
965,4015.0,146.9457254722689,70.7616904239192 
966,4015.0,169.13590035272122,92.50840526005472 
967,4015.0,163.5364378165249,87.32644426734316 
968,4015.0,158.2307571784552,82.22816245693433 
969,4015.0,153.03821163535855,77.21989568292557 
970,4015.0,147.9004321718504,72.30617529007678 
971,4015.0,168.2854193170268,90.87605435997794 
972,4015.0,162.8431069634423,85.71792238124485 
973,4015.0,157.57430513442358,80.64507147353915 
974,4015.0,152.39298413810755,75.66400700522613 
975,4015.0,147.26106191932212,70.77924916602488 
976,4015.0,167.99827044611732,89.91646085642964 
977,4015.0,162.54975304294496,84.77532258924715 
978,4015.0,157.28331585095836,79.71961298880058 
979,4015.0,152.1045107189714,74.7560229320492 
980,4015.0,146.9751882352239,69.889292008894 
981,4015.0,168.46179699689637,90.42466525056915 
982,4015.0,162.9354367442752,85.27545951328683 
983,4015.0,157.64618716453947,80.21221103849388 
984,4015.0,152.46498994770783,75.24109818340085 
985,4015.0,147.33323776853135,70.36658446248268 
986,4015.0,168.87200303917763,90.47231422572294 
987,4015.0,163.35669007995614,85.32224155873642 
988,4015.0,158.09642040232495,80.25798203331138 
989,4015.0,152.91031294028014,75.28583877618516 
990,4015.0,147.77357007157826,70.41028847026793 
991,4015.0,168.55709317658398,89.35883573779647 
992,4015.0,163.12697545943823,84.22639835322316 
993,4015.0,157.87563237139682,79.1800122423746 
994,4015.0,152.6911444774938,74.22647633062272 
995,4015.0,147.55602024904456,69.37053229999913 
996,4015.0,168.45677494882517,88.9868655065621 
997,4015.0,163.01203396082528,83.86363177345673 
998,4015.0,157.7457609528239,78.82592451877284 
999,4015.0,152.56269605616873,73.88078040420362 
1000,4015.0,147.42938071371373,69.0331466351625 
