ticks, muscleMass, averageAnabolic, averageCatabolic 
179,855.9634794247082,50.2458296581942,52.04534016256664 
180,855.052083534571,50.08500745511374,52.00501491877877 
181,855.4145276932684,57.68485750494043,56.762155938843534 
182,855.3664062797354,52.89802416376394,52.960145344437166 
183,854.6216729615231,50.71889282617502,52.26964890125664 
184,853.7824733509356,50.31263297283894,52.079551046695656 
185,852.8960108978526,50.13022719644223,52.00565707632924 
186,853.2270449116517,57.49958396230492,56.66050431660671 
187,853.1626472958795,52.979697689514346,53.08747393114854 
188,852.4708060397552,50.794124309942276,52.25416469458638 
189,851.6275921729698,50.296502947172485,52.08017797716062 
190,850.7376412284923,50.12509883145375,52.00811923988779 
191,851.1505197265827,57.7316144998011,56.716043493847316 
192,851.0848905827402,52.86817361756776,52.98235367604838 
193,850.3603774612512,50.68714643378933,52.215790573325656 
194,849.5150629075473,50.259899749977514,52.04840014116868 
195,848.6131551633342,50.09386363097123,52.00151555503551 
196,848.9970704368747,57.70462785564055,56.738486496834305 
197,848.8989538538428,52.89995066591764,53.07504898972328 
198,848.2461389803015,50.80364145029117,52.19484422231237 
199,847.3841670523495,50.23203494724768,52.0611178833463 
200,846.4855173942881,50.099905412864764,52.00769112360488 
201,846.6651512403481,56.19212231119651,55.70199446320361 
202,846.3086413151718,51.95230651351222,52.6936981533651 
203,845.5134550558579,50.52965755097157,52.21269062863299 
204,844.6365334653945,50.230740768124505,52.08927442086378 
205,843.7416670462969,50.12083712133217,52.01999574998301 
206,844.0048678530569,56.893098328983854,56.206176585904885 
207,843.7602373563618,52.45431374175562,52.95330240668618 
208,843.0058132201062,50.75761358449624,52.34855039807126 
209,842.1835794144092,50.37160284680709,52.116664650369636 
210,841.312290516349,50.16766736206624,52.01862856487712 
211,841.6507696845097,57.2928586038521,56.442957037942 
212,841.6076764686255,52.83180518045054,52.904735438277726 
213,840.8488177158303,50.64427137793666,52.23614608600364 
214,840.0008777591522,50.282024732032895,52.07770124256344 
215,839.1141416409616,50.12895336396542,52.01139565843936 
216,839.4667635485947,57.44950915040034,56.560604801406875 
217,839.3403969017722,52.74746625235798,52.97992682390817 
218,838.6021125382067,50.79769966469861,52.33944542652806 
219,837.7842878448154,50.37958702345333,52.10709098481186 
220,836.9090035970114,50.16452307062305,52.02231161583952 
221,837.2236792954263,57.12424474939645,56.31949601071433 
222,837.0490696094463,52.64712864360572,52.98023539837639 
223,836.3251841642215,50.80574829816505,52.33441789390793 
224,835.4848863892182,50.36638743942099,52.152071216819465 
225,834.6074141730877,50.196710733452825,52.0643428889466 
226,835.0435141695211,58.52986276249273,57.41669432550651 
227,835.2200663226221,53.83682059483712,53.41435110083327 
228,834.6133700426661,50.98777828783383,52.27237722434674 
229,833.7727210688685,50.30003531282695,52.08325432329738 
230,832.8874125977069,50.13155836147926,52.01942662798329 
231,833.1377927735434,56.944519669668516,56.29555037471084 
232,833.0717805704945,52.81720242315685,52.9492900601387 
233,832.3834434046748,50.6600442265912,52.143197951915155 
234,831.5300184332348,50.19215195554306,52.0268282536419 
235,830.6306523612975,50.06613525898426,52.00332836712766 
236,830.8874605653915,56.70104900634923,56.04938259506385 
237,830.6196667469899,52.33229514427631,52.8957225288671 
238,829.8635643396913,50.66320303101535,52.2816365244626 
239,829.0287770132746,50.306335097830214,52.10743192822941 
240,828.1517048250837,50.152187001021105,52.04715548750787 
241,828.4777952433336,57.02098156476363,56.22567812879281 
242,828.3749730051708,52.510860698847814,52.74377328575095 
243,827.6080769556329,50.522883759848796,52.17522290462712 
244,826.7518728927932,50.2018867070239,52.05435918380985 
245,825.8608490605783,50.08664333945437,52.012974036491414 
246,826.2733174813961,57.9314005110976,56.90287984750993 
247,826.2105365854768,53.01816881538746,53.13795455844667 
248,825.5027817098588,50.81998192895588,52.33708995134353 
249,824.6849391364399,50.37395773497404,52.141840761536365 
250,823.8320672125541,50.19322837542468,52.0461477300034 
251,824.2084646426981,57.48676855738277,56.562344992332704 
252,824.1390846888768,52.82605616006335,52.97299712188026 
253,823.4442137106172,50.776648905630815,52.27393103750036 
254,822.6334133653901,50.335521208515644,52.092523364734326 
255,821.7862361945611,50.16177858070511,52.004704507907576 
256,822.2330565789472,58.1823462704618,57.080548473366086 
257,822.2977238761551,53.331370840433685,53.18162797228771 
258,821.6434245699884,50.92378169987195,52.332309947842184 
259,820.8550783155081,50.39129439845865,52.10579493632568 
260,820.009619298265,50.178568720072136,52.02177216853697 
261,820.5450301524759,58.83793707833687,57.51667929888965 
262,820.7024246683585,53.778557816579294,53.4268789093576 
263,820.1128462450392,51.090554952064565,52.37091010189796 
264,819.3465225295228,50.41827400581137,52.10108618595002 
265,818.5001798456976,50.167416951622684,52.02342425889777 
266,818.819304510251,56.875565675855476,56.123379710728074 
267,818.6849149005345,52.408283042592096,52.73142372479616 
268,817.9326740136628,50.5616284844743,52.204181659678454 
269,817.1018418080018,50.2406620716421,52.06338188271205 
270,816.2406491961921,50.10910260358275,52.00273780680819 
271,816.5030580578955,56.405559725309,55.789176166312224 
272,816.233113993696,52.12213243056192,52.72562388825875 
273,815.4828822265116,50.57018088646434,52.2099067018289 
274,814.6486556945104,50.23799073835633,52.07267805972361 
275,813.7810842265869,50.11271284000751,52.01888713823783 
276,813.9551683391081,55.969690689097035,55.54148281036597 
277,813.5691866287111,51.90952985235489,52.77232817023721 
278,812.8134317441653,50.608923487755554,52.27482546723057 
279,811.9923791489308,50.29986539863079,52.111171754569945 
280,811.1394552763439,50.15533978702458,52.037220674657846 
281,811.4230261723235,56.89481733946444,56.188073429842206 
282,811.2042412251033,52.47865311624625,52.97925464637981 
283,810.4923654125157,50.81746590910472,52.38169293150747 
284,809.7029049124266,50.42064164868798,52.164243415021865 
285,808.8669910992321,50.21566243082582,52.06126668591261 
286,809.317840722126,58.201876108720484,57.10840131786063 
287,809.4126867680994,53.389074140696664,53.200610891390944 
288,808.7549389003906,50.98285851685175,52.408620466008124 
289,807.9754715076523,50.45633021206729,52.16673198480787 
290,807.14618304712,50.22861244740817,52.05911040119934 
